****                   MendelIHT Version 1.4.1                  ****
****     Benjamin Chu, Kevin Keys, Chris German, Hua Zhou       ****
****   Jin Zhou, Eric Sobel, Janet Sinsheimer, Kenneth Lange    ****
****                                                            ****
****                 Please cite our paper!                     ****
****         https://doi.org/10.1093/gigascience/giaa044        ****

Initializing β to univariate regression values...
...completed in 206.2 seconds.

Running sparse Multivariate Gaussian regression
Number of threads = 36
Link functin = GLM.IdentityLink()
Sparsity parameter (k) = 197
Prior weight scaling = off
Doubly sparse projection = off
Debias = off
Max IHT iterations = 1500
Converging when tol < 0.0001 and iteration ≥ 10:

Iteration 273: loglikelihood = -176117.14258494804, backtracks = 1, tol = 0.0006040065684572754
Iteration 274: loglikelihood = -176115.41091668798, backtracks = 1, tol = 0.0006027859233904784
Iteration 275: loglikelihood = -176113.6855474541, backtracks = 1, tol = 0.000601568860959192
Iteration 276: loglikelihood = -176111.96645367623, backtracks = 1, tol = 0.0006003553482084715
Iteration 277: loglikelihood = -176110.25361183524, backtracks = 1, tol = 0.0005991453268890031
Iteration 278: loglikelihood = -176108.54699846773, backtracks = 1, tol = 0.0005979387661581428
Iteration 279: loglikelihood = -176106.84659017128, backtracks = 1, tol = 0.0005967356273692343
Iteration 280: loglikelihood = -176105.15236360944, backtracks = 1, tol = 0.0005955358841596758
Iteration 281: loglikelihood = -176103.46429551495, backtracks = 1, tol = 0.0005943395084432267
Iteration 282: loglikelihood = -176101.78236269596, backtracks = 1, tol = 0.000593146477970871
Iteration 283: loglikelihood = -176086.8324244126, backtracks = 1, tol = 0.003508508374508581
Iteration 284: loglikelihood = -176080.2345954927, backtracks = 1, tol = 0.0018386158226049456
Iteration 285: loglikelihood = -176076.97028776346, backtracks = 1, tol = 0.0009543207829999069
Iteration 286: loglikelihood = -176074.70583306337, backtracks = 1, tol = 0.000596090212129662
Iteration 287: loglikelihood = -176072.77523252094, backtracks = 1, tol = 0.0005959857497626781
Iteration 288: loglikelihood = -176070.9758527092, backtracks = 1, tol = 0.000595477091512017
Iteration 289: loglikelihood = -176069.23879515022, backtracks = 1, tol = 0.0005947557195960857
Iteration 290: loglikelihood = -176067.53668072977, backtracks = 1, tol = 0.0005938693227747816
Iteration 291: loglikelihood = -176065.85671426455, backtracks = 1, tol = 0.0005929000645424886
Iteration 292: loglikelihood = -176064.19213108096, backtracks = 1, tol = 0.0005918632643808013
Iteration 293: loglikelihood = -176062.539083282, backtracks = 1, tol = 0.0005907910132218427
Iteration 294: loglikelihood = -176060.8953015353, backtracks = 1, tol = 0.0005896884145626352
Iteration 295: loglikelihood = -176059.25942639547, backtracks = 1, tol = 0.0005885688346329416
Iteration 296: loglikelihood = -176057.63063885318, backtracks = 1, tol = 0.0005874346273225359
Iteration 297: loglikelihood = -176056.00844459818, backtracks = 1, tol = 0.0005862919135315269
Iteration 298: loglikelihood = -176054.3925448239, backtracks = 1, tol = 0.0005851421627324575
Iteration 299: loglikelihood = -176052.78275805415, backtracks = 1, tol = 0.0005839884421571042
Iteration 300: loglikelihood = -176051.1789727523, backtracks = 1, tol = 0.0005828317768666121
Iteration 301: loglikelihood = -176049.58111862768, backtracks = 1, tol = 0.0005816738177540281
Iteration 302: loglikelihood = -176037.1706497208, backtracks = 1, tol = 0.003534055424717153
Iteration 303: loglikelihood = -176027.42426992272, backtracks = 1, tol = 0.0019394687131456553
Iteration 304: loglikelihood = -176023.72351904536, backtracks = 1, tol = 0.001012663123841641
Iteration 305: loglikelihood = -176021.59157124546, backtracks = 1, tol = 0.0005843049608698695
Iteration 306: loglikelihood = -176019.87874135215, backtracks = 1, tol = 0.0005797911534946719
Iteration 307: loglikelihood = -176018.27929997363, backtracks = 1, tol = 0.0005791548716469729
Iteration 308: loglikelihood = -176016.71189888488, backtracks = 1, tol = 0.0005767446858470055
Iteration 309: loglikelihood = -176015.15560822294, backtracks = 1, tol = 0.0005759098043174671
Iteration 310: loglikelihood = -176013.60548903517, backtracks = 1, tol = 0.0005742340300585225
Iteration 311: loglikelihood = -176012.0606541445, backtracks = 1, tol = 0.0005732329738361334
Iteration 312: loglikelihood = -176010.52111602915, backtracks = 1, tol = 0.0005718536697957743
Iteration 313: loglikelihood = -176008.98701377527, backtracks = 1, tol = 0.0005707699759686859
Iteration 314: loglikelihood = -176007.45845131314, backtracks = 1, tol = 0.0005695203303138108
Iteration 315: loglikelihood = -176005.93548511123, backtracks = 1, tol = 0.0005684026309383674
Iteration 316: loglikelihood = -176004.41813735105, backtracks = 1, tol = 0.0005672139706745981
Iteration 317: loglikelihood = -176002.90640970872, backtracks = 1, tol = 0.0005660856787656701
Iteration 318: loglikelihood = -176001.40029210833, backtracks = 1, tol = 0.0005649283715166741
Iteration 319: loglikelihood = -175999.8997682251, backtracks = 1, tol = 0.0005637998332392924
Iteration 320: loglikelihood = -175998.40481840598, backtracks = 1, tol = 0.0005626606165183694
Iteration 321: loglikelihood = -175996.9154213952, backtracks = 1, tol = 0.0005615378816524537
Iteration 322: loglikelihood = -175995.4315551786, backtracks = 1, tol = 0.0005604240170401464
Iteration 323: loglikelihood = -175993.9531974817, backtracks = 1, tol = 0.0005593078434614964
Iteration 324: loglikelihood = -175992.4803259889, backtracks = 1, tol = 0.0005581970656385306
Iteration 325: loglikelihood = -175991.012918473, backtracks = 1, tol = 0.0005570867918226538
Iteration 326: loglikelihood = -175989.55095284095, backtracks = 1, tol = 0.0005559804407519718
Iteration 327: loglikelihood = -175988.0944071585, backtracks = 1, tol = 0.0005548758755058848
Iteration 328: loglikelihood = -175986.64325964916, backtracks = 1, tol = 0.0005537746157750136
Iteration 329: loglikelihood = -175985.1974886958, backtracks = 1, tol = 0.000552675729746402
Iteration 330: loglikelihood = -175983.75707282723, backtracks = 1, tol = 0.0005515798937803685
Iteration 331: loglikelihood = -175982.32199071813, backtracks = 1, tol = 0.0005504867017430459
Iteration 332: loglikelihood = -175980.89222117537, backtracks = 1, tol = 0.0005493964542728856
Iteration 333: loglikelihood = -175979.4677431352, backtracks = 1, tol = 0.0005483089735535371
Iteration 334: loglikelihood = -175978.04853565362, backtracks = 1, tol = 0.0005472243920488394
Iteration 335: loglikelihood = -175976.63457790506, backtracks = 1, tol = 0.0005461426304503995
Iteration 336: loglikelihood = -175975.22584917658, backtracks = 1, tol = 0.0005450637454377774
Iteration 337: loglikelihood = -175973.82232886238, backtracks = 1, tol = 0.0005439876997614355
Iteration 338: loglikelihood = -175972.42399646237, backtracks = 1, tol = 0.0005429145156169032
Iteration 339: loglikelihood = -175971.0308315794, backtracks = 1, tol = 0.0005418441734087899
Iteration 340: loglikelihood = -175969.6428139147, backtracks = 1, tol = 0.0005407766794209489
Iteration 341: loglikelihood = -175968.25992327096, backtracks = 1, tol = 0.0005397120212566852
Iteration 342: loglikelihood = -175966.8821395421, backtracks = 1, tol = 0.0005386501977122344
Iteration 343: loglikelihood = -175965.5094427197, backtracks = 1, tol = 0.0005375911991749071
Iteration 344: loglikelihood = -175964.1418128863, backtracks = 1, tol = 0.0005365350208221804
Iteration 345: loglikelihood = -175962.77923021693, backtracks = 1, tol = 0.0005354816540067681
Iteration 346: loglikelihood = -175961.4216749756, backtracks = 1, tol = 0.000534431092096098
Iteration 347: loglikelihood = -175960.06912751583, backtracks = 1, tol = 0.000533383326692029
Iteration 348: loglikelihood = -175958.72156827978, backtracks = 1, tol = 0.0005323383502193283
Iteration 349: loglikelihood = -175957.37897779435, backtracks = 1, tol = 0.0005312961542714424
Iteration 350: loglikelihood = -175956.041336674, backtracks = 1, tol = 0.0005302567307614441
Iteration 351: loglikelihood = -175954.70862561776, backtracks = 1, tol = 0.0005292200712012598
Iteration 352: loglikelihood = -175953.38082540853, backtracks = 1, tol = 0.0005281861672165202
Iteration 353: loglikelihood = -175952.05791691356, backtracks = 1, tol = 0.000527155010234524
Iteration 354: loglikelihood = -175950.73988108098, backtracks = 1, tol = 0.0005261265917166897
Iteration 355: loglikelihood = -175949.42669894267, backtracks = 1, tol = 0.0005251009030252538
Iteration 356: loglikelihood = -175948.11835160956, backtracks = 1, tol = 0.0005240779355298714
Iteration 357: loglikelihood = -175946.81482027474, backtracks = 1, tol = 0.0005230576805517784
Iteration 358: loglikelihood = -175945.51608620945, backtracks = 1, tol = 0.0005220401294139982
Iteration 359: loglikelihood = -175944.22213076625, backtracks = 1, tol = 0.000521025273419081
Iteration 360: loglikelihood = -175942.9329353729, backtracks = 1, tol = 0.0005200131038734473
Iteration 361: loglikelihood = -175941.64848153904, backtracks = 1, tol = 0.0005190036120794758
Iteration 362: loglikelihood = -175940.3687508489, backtracks = 1, tol = 0.0005179967893478201
Iteration 363: loglikelihood = -175939.0937249633, backtracks = 1, tol = 0.0005169926269955006
Iteration 364: loglikelihood = -175937.82338562037, backtracks = 1, tol = 0.0005159911163525954
Iteration 365: loglikelihood = -175936.55771463353, backtracks = 1, tol = 0.0005149922487623764
Iteration 366: loglikelihood = -175935.2966938906, backtracks = 1, tol = 0.0005139960155853757
Iteration 367: loglikelihood = -175934.04030535545, backtracks = 1, tol = 0.0005130024082003737
Iteration 368: loglikelihood = -175932.7885310644, backtracks = 1, tol = 0.0005120114180068272
Iteration 369: loglikelihood = -175931.54135312833, backtracks = 1, tol = 0.0005110230364259371
Iteration 370: loglikelihood = -175930.29875373028, backtracks = 1, tol = 0.0005100372549023832
Iteration 371: loglikelihood = -175929.06071512692, backtracks = 1, tol = 0.0005090540649054717
Iteration 372: loglikelihood = -175927.8272196462, backtracks = 1, tol = 0.0005080734579299691
Iteration 373: loglikelihood = -175926.59824968848, backtracks = 1, tol = 0.0005070954254972473
Iteration 374: loglikelihood = -175925.37378772488, backtracks = 1, tol = 0.0005061199591560957
Iteration 375: loglikelihood = -175924.15381629753, backtracks = 1, tol = 0.0005051470504832593
Iteration 376: loglikelihood = -175922.9383180191, backtracks = 1, tol = 0.0005041766910841033
Iteration 377: loglikelihood = -175921.72727557225, backtracks = 1, tol = 0.0005032088725933604
Iteration 378: loglikelihood = -175920.52067170883, backtracks = 1, tol = 0.0005022435866752106
Iteration 379: loglikelihood = -175919.31848924927, backtracks = 1, tol = 0.0005012808250239652
Iteration 380: loglikelihood = -175918.1207110847, backtracks = 1, tol = 0.0005003205793642731
Iteration 381: loglikelihood = -175916.92732017336, backtracks = 1, tol = 0.0004993628414515338
Iteration 382: loglikelihood = -175915.73829954182, backtracks = 1, tol = 0.0004984076030718546
Iteration 383: loglikelihood = -175914.55363228428, backtracks = 1, tol = 0.0004974548560425885
Iteration 384: loglikelihood = -175913.3733015612, backtracks = 1, tol = 0.0004965045922122304
Iteration 385: loglikelihood = -175912.1972906018, backtracks = 1, tol = 0.0004955568034607688
Iteration 386: loglikelihood = -175911.02558270187, backtracks = 1, tol = 0.0004946114816995829
Iteration 387: loglikelihood = -175909.85816122097, backtracks = 1, tol = 0.0004936686188715254
Iteration 388: loglikelihood = -175908.6950095878, backtracks = 1, tol = 0.0004927282069511942
Iteration 389: loglikelihood = -175907.5361112947, backtracks = 1, tol = 0.0004917902379446649
Iteration 390: loglikelihood = -175906.38144989888, backtracks = 1, tol = 0.0004908547038898041
Iteration 391: loglikelihood = -175905.23100902376, backtracks = 1, tol = 0.0004899215968559202
Iteration 392: loglikelihood = -175904.08477235684, backtracks = 1, tol = 0.000488990908943955
Iteration 393: loglikelihood = -175902.94272365002, backtracks = 1, tol = 0.0004880626322865085
Iteration 394: loglikelihood = -175901.8048467188, backtracks = 1, tol = 0.00048713675904761756
Iteration 395: loglikelihood = -175900.67112544336, backtracks = 1, tol = 0.0004862132814227615
Iteration 396: loglikelihood = -175899.54154376613, backtracks = 1, tol = 0.0004852921916388498
Iteration 397: loglikelihood = -175898.41608569276, backtracks = 1, tol = 0.0004843734819540225
Iteration 398: loglikelihood = -175897.29473529247, backtracks = 1, tol = 0.0004834571446577216
Iteration 399: loglikelihood = -175896.1774766962, backtracks = 1, tol = 0.00048254317207039086
Iteration 400: loglikelihood = -175895.06429409716, backtracks = 1, tol = 0.0004816315565436929
Iteration 401: loglikelihood = -175893.95517175103, backtracks = 1, tol = 0.0004807222904600249
Iteration 402: loglikelihood = -175892.85009397494, backtracks = 1, tol = 0.00047981536623273747
Iteration 403: loglikelihood = -175891.7490451462, backtracks = 1, tol = 0.0004789107763057968
Iteration 404: loglikelihood = -175890.652009706, backtracks = 1, tol = 0.0004780085131538192
Iteration 405: loglikelihood = -175889.55897215323, backtracks = 1, tol = 0.00047710856928183886
Iteration 406: loglikelihood = -175888.46991704896, backtracks = 1, tol = 0.00047621093722532287
Iteration 407: loglikelihood = -175887.38482901428, backtracks = 1, tol = 0.00047531560954989957
Iteration 408: loglikelihood = -175886.30369273084, backtracks = 1, tol = 0.00047442257885131395
Iteration 409: loglikelihood = -175885.22649293905, backtracks = 1, tol = 0.0004735318377553222
Iteration 410: loglikelihood = -175884.15321443952, backtracks = 1, tol = 0.00047264337891734034
Iteration 411: loglikelihood = -175883.0838420919, backtracks = 1, tol = 0.00047175719502283474
Iteration 412: loglikelihood = -175882.0183608143, backtracks = 1, tol = 0.00047087327878651884
Iteration 413: loglikelihood = -175880.95675558533, backtracks = 1, tol = 0.0004699916229527872
Iteration 414: loglikelihood = -175879.89901143935, backtracks = 1, tol = 0.00046911222029520253
Iteration 415: loglikelihood = -175878.8451134714, backtracks = 1, tol = 0.00046823506361651907
Iteration 416: loglikelihood = -175877.79504683416, backtracks = 1, tol = 0.00046736014574866596
Iteration 417: loglikelihood = -175876.74879673618, backtracks = 1, tol = 0.0004664874595522368
Iteration 418: loglikelihood = -175875.70634844643, backtracks = 1, tol = 0.00046561699791696875
Iteration 419: loglikelihood = -175874.66768728883, backtracks = 1, tol = 0.00046474875376078167
Iteration 420: loglikelihood = -175873.632798644, backtracks = 1, tol = 0.0004638827200305461
Iteration 421: loglikelihood = -175872.60166795301, backtracks = 1, tol = 0.000463018889701125
Iteration 422: loglikelihood = -175871.57428070944, backtracks = 1, tol = 0.00046215725577585464
Iteration 423: loglikelihood = -175870.55062246538, backtracks = 1, tol = 0.00046129781128604106
Iteration 424: loglikelihood = -175869.530678828, backtracks = 1, tol = 0.0004604405492910727
Iteration 425: loglikelihood = -175868.5144354611, backtracks = 1, tol = 0.00045958546287799997
Iteration 426: loglikelihood = -175867.5018780835, backtracks = 1, tol = 0.00045873254516165014
Iteration 427: loglikelihood = -175866.4929924713, backtracks = 1, tol = 0.0004578817892844552
Iteration 428: loglikelihood = -175865.487764453, backtracks = 1, tol = 0.0004570331884161983
Iteration 429: loglikelihood = -175864.48617991398, backtracks = 1, tol = 0.00045618673575400777
Iteration 430: loglikelihood = -175863.48822479273, backtracks = 1, tol = 0.00045534242452206406
Iteration 431: loglikelihood = -175862.49388508528, backtracks = 1, tol = 0.00045450024797175927
Iteration 432: loglikelihood = -175861.503146839, backtracks = 1, tol = 0.00045366019938116033
Iteration 433: loglikelihood = -175860.51599615632, backtracks = 1, tol = 0.0004528222720552515
Iteration 434: loglikelihood = -175859.532419195, backtracks = 1, tol = 0.0004519864593256039
Iteration 435: loglikelihood = -175858.55240216426, backtracks = 1, tol = 0.0004511527545502103
Iteration 436: loglikelihood = -175857.57593132782, backtracks = 1, tol = 0.00045032115111368884
Iteration 437: loglikelihood = -175856.6029930032, backtracks = 1, tol = 0.0004494916424265047
Iteration 438: loglikelihood = -175855.63357355964, backtracks = 1, tol = 0.0004486642219256256
Iteration 439: loglikelihood = -175854.66765942064, backtracks = 1, tol = 0.0004478388830737048
Iteration 440: loglikelihood = -175853.705237061, backtracks = 1, tol = 0.00044701561935949196
Iteration 441: loglikelihood = -175852.74629300903, backtracks = 1, tol = 0.0004461944242973448
Iteration 442: loglikelihood = -175851.79081384517, backtracks = 1, tol = 0.0004453752914271515
Iteration 443: loglikelihood = -175850.83878620065, backtracks = 1, tol = 0.0004445582143145791
Iteration 444: loglikelihood = -175849.89019676036, backtracks = 1, tol = 0.00044374318655022093
Iteration 445: loglikelihood = -175848.945032259, backtracks = 1, tol = 0.00044293020175033694
Iteration 446: loglikelihood = -175848.00327948458, backtracks = 1, tol = 0.0004421192535560434
Iteration 447: loglikelihood = -175847.0649252738, backtracks = 1, tol = 0.00044131033563340116
Iteration 448: loglikelihood = -175846.12995651638, backtracks = 1, tol = 0.00044050344167362765
Iteration 449: loglikelihood = -175845.19836015272, backtracks = 1, tol = 0.00043969856539232956
Iteration 450: loglikelihood = -175844.2701231726, backtracks = 1, tol = 0.0004388957005300421
Iteration 451: loglikelihood = -175843.34523261755, backtracks = 1, tol = 0.00043809484085162686
Iteration 452: loglikelihood = -175842.42367557838, backtracks = 1, tol = 0.00043729598014636385
Iteration 453: loglikelihood = -175841.5054391967, backtracks = 1, tol = 0.0004364991122278395
Iteration 454: loglikelihood = -175840.59051066282, backtracks = 1, tol = 0.0004357042309337553
Iteration 455: loglikelihood = -175839.6788772178, backtracks = 1, tol = 0.00043491133012598006
Iteration 456: loglikelihood = -175838.77052615164, backtracks = 1, tol = 0.0004341204036900744
Iteration 457: loglikelihood = -175837.86544480332, backtracks = 1, tol = 0.0004333314455355078
Iteration 458: loglikelihood = -175836.9636205606, backtracks = 1, tol = 0.00043254444959550973
Iteration 459: loglikelihood = -175836.06504086233, backtracks = 1, tol = 0.0004317594098267185
Iteration 460: loglikelihood = -175835.16969319276, backtracks = 1, tol = 0.0004309763202094405
Iteration 461: loglikelihood = -175834.27756508708, backtracks = 1, tol = 0.0004301951747472187
Iteration 462: loglikelihood = -175833.38864412747, backtracks = 1, tol = 0.0004294159674666871
Iteration 463: loglikelihood = -175832.50291794422, backtracks = 1, tol = 0.0004286386924179128
Iteration 464: loglikelihood = -175831.620374217, backtracks = 1, tol = 0.0004278633436736013
Iteration 465: loglikelihood = -175830.7410006718, backtracks = 1, tol = 0.00042708991532980535
Iteration 466: loglikelihood = -175829.86478508147, backtracks = 1, tol = 0.00042631840150480707
Iteration 467: loglikelihood = -175828.99171526864, backtracks = 1, tol = 0.00042554879634023403
Iteration 468: loglikelihood = -175828.12177910178, backtracks = 1, tol = 0.0004247810939995769
Iteration 469: loglikelihood = -175827.25496449566, backtracks = 1, tol = 0.0004240152886694691
Iteration 470: loglikelihood = -175826.39125941182, backtracks = 1, tol = 0.0004232513745582878
Iteration 471: loglikelihood = -175825.53065186096, backtracks = 1, tol = 0.0004224893458971495
Iteration 472: loglikelihood = -175824.6731298968, backtracks = 1, tol = 0.00042172919693895936
Iteration 473: loglikelihood = -175823.81868162216, backtracks = 1, tol = 0.00042097092195892094
Iteration 474: loglikelihood = -175822.96729518345, backtracks = 1, tol = 0.0004202145152539517
Iteration 475: loglikelihood = -175822.11895877577, backtracks = 1, tol = 0.0004194599711429914
Iteration 476: loglikelihood = -175821.27366063767, backtracks = 1, tol = 0.0004187072839665808
Iteration 477: loglikelihood = -175820.4313890543, backtracks = 1, tol = 0.00041795644808680657
Iteration 478: loglikelihood = -175819.59213235608, backtracks = 1, tol = 0.00041720745788756977
Iteration 479: loglikelihood = -175818.7558789183, backtracks = 1, tol = 0.00041646030777388386
Iteration 480: loglikelihood = -175817.92261716234, backtracks = 1, tol = 0.00041571499217214487
Iteration 481: loglikelihood = -175817.09233555204, backtracks = 1, tol = 0.00041497150553007763
Iteration 482: loglikelihood = -175816.26502259946, backtracks = 1, tol = 0.0004142298423164001
Iteration 483: loglikelihood = -175815.44066685796, backtracks = 1, tol = 0.00041348999702089245
Iteration 484: loglikelihood = -175814.61925692728, backtracks = 1, tol = 0.00041275196415426467
Iteration 485: loglikelihood = -175813.80078145035, backtracks = 1, tol = 0.0004120157382479434
Iteration 486: loglikelihood = -175812.98522911489, backtracks = 1, tol = 0.0004112813138542642
Iteration 487: loglikelihood = -175812.17258865072, backtracks = 1, tol = 0.0004105486855459365
Iteration 488: loglikelihood = -175811.36284883367, backtracks = 1, tol = 0.0004098178479163983
Iteration 489: loglikelihood = -175810.55599848164, backtracks = 1, tol = 0.00040908879557940335
Iteration 490: loglikelihood = -175809.7520264563, backtracks = 1, tol = 0.00040836152316901336
Iteration 491: loglikelihood = -175808.95092166302, backtracks = 1, tol = 0.00040763602533967135
Iteration 492: loglikelihood = -175808.1526730479, backtracks = 1, tol = 0.00040691229676579043
Iteration 493: loglikelihood = -175807.35726960332, backtracks = 1, tol = 0.0004061903321419498
Iteration 494: loglikelihood = -175806.56470036219, backtracks = 1, tol = 0.00040547012618256554
Iteration 495: loglikelihood = -175805.7749543992, backtracks = 1, tol = 0.0004047516736220062
Iteration 496: loglikelihood = -175804.98802083358, backtracks = 1, tol = 0.00040403496921434604
Iteration 497: loglikelihood = -175804.20388882584, backtracks = 1, tol = 0.0004033200077334407
Iteration 498: loglikelihood = -175803.42254757643, backtracks = 1, tol = 0.0004026067839724805
Iteration 499: loglikelihood = -175802.64398633188, backtracks = 1, tol = 0.0004018952927445101
Iteration 500: loglikelihood = -175801.8681943774, backtracks = 1, tol = 0.00040118552888161995
Iteration 501: loglikelihood = -175801.09516103944, backtracks = 1, tol = 0.0004004774872353871
Iteration 502: loglikelihood = -175800.32487568777, backtracks = 1, tol = 0.00039977116267667133
Iteration 503: loglikelihood = -175799.55732773224, backtracks = 1, tol = 0.0003990665500952514
Iteration 504: loglikelihood = -175798.79250662343, backtracks = 1, tol = 0.0003983636444001861
Iteration 505: loglikelihood = -175798.0304018546, backtracks = 1, tol = 0.00039766244051921
Iteration 506: loglikelihood = -175797.27100295702, backtracks = 1, tol = 0.0003969629333992563
Iteration 507: loglikelihood = -175796.5142995047, backtracks = 1, tol = 0.0003962651180057331
Iteration 508: loglikelihood = -175795.7602811117, backtracks = 1, tol = 0.0003955689893229662
Iteration 509: loglikelihood = -175795.00893743156, backtracks = 1, tol = 0.00039487454235371817
Iteration 510: loglikelihood = -175794.26025815855, backtracks = 1, tol = 0.00039418177211935046
Iteration 511: loglikelihood = -175793.514233027, backtracks = 1, tol = 0.00039349067365974537
Iteration 512: loglikelihood = -175792.7708518103, backtracks = 1, tol = 0.0003928012420328662
Iteration 513: loglikelihood = -175792.03010432248, backtracks = 1, tol = 0.00039211347231528316
Iteration 514: loglikelihood = -175791.29198041736, backtracks = 1, tol = 0.000391427359601493
Iteration 515: loglikelihood = -175790.55646998592, backtracks = 1, tol = 0.0003907428990042047
Iteration 516: loglikelihood = -175789.8235629613, backtracks = 1, tol = 0.0003900600856540627
Iteration 517: loglikelihood = -175789.0932493133, backtracks = 1, tol = 0.00038937891469977156
Iteration 518: loglikelihood = -175788.36551905144, backtracks = 1, tol = 0.0003886993813077802
Iteration 519: loglikelihood = -175787.64036222541, backtracks = 1, tol = 0.00038802148066228813
Iteration 520: loglikelihood = -175786.91776892007, backtracks = 1, tol = 0.00038734520796537077
Iteration 521: loglikelihood = -175786.19772926279, backtracks = 1, tol = 0.00038667055843638484
Iteration 522: loglikelihood = -175785.4802334167, backtracks = 1, tol = 0.0003859975273125366
Iteration 523: loglikelihood = -175784.7652715838, backtracks = 1, tol = 0.00038532610984824754
Iteration 524: loglikelihood = -175784.052834003, backtracks = 1, tol = 0.0003846563013154826
Iteration 525: loglikelihood = -175783.34291095345, backtracks = 1, tol = 0.0003839880970033577
Iteration 526: loglikelihood = -175782.6354927509, backtracks = 1, tol = 0.00038332149221830827
Iteration 527: loglikelihood = -175781.93056974682, backtracks = 1, tol = 0.00038265648228377785
Iteration 528: loglikelihood = -175781.22813233323, backtracks = 1, tol = 0.0003819930625403876
Iteration 529: loglikelihood = -175780.52817093703, backtracks = 1, tol = 0.00038133122834566535
Iteration 530: loglikelihood = -175779.83067602388, backtracks = 1, tol = 0.0003806709750740562
Iteration 531: loglikelihood = -175779.13563809532, backtracks = 1, tol = 0.00038001229811681237
Iteration 532: loglikelihood = -175778.44304769, backtracks = 1, tol = 0.0003793551928820047
Iteration 533: loglikelihood = -175777.7528953841, backtracks = 1, tol = 0.000378699654794253
Iteration 534: loglikelihood = -175777.06517178973, backtracks = 1, tol = 0.00037804567929493863
Iteration 535: loglikelihood = -175776.3798675555, backtracks = 1, tol = 0.00037739326184173575
Iteration 536: loglikelihood = -175775.69697336457, backtracks = 1, tol = 0.00037674239790906416
Iteration 537: loglikelihood = -175775.01647994094, backtracks = 1, tol = 0.00037609308298738214
Iteration 538: loglikelihood = -175774.338378039, backtracks = 1, tol = 0.00037544531258375946
Iteration 539: loglikelihood = -175773.6626584527, backtracks = 1, tol = 0.0003747990822212912
Iteration 540: loglikelihood = -175772.98931201128, backtracks = 1, tol = 0.00037415438743935135
Iteration 541: loglikelihood = -175772.31832957815, backtracks = 1, tol = 0.000373511223793248
Iteration 542: loglikelihood = -175771.64970205334, backtracks = 1, tol = 0.00037286958685443724
Iteration 543: loglikelihood = -175770.9834203713, backtracks = 1, tol = 0.00037222947221029855
Iteration 544: loglikelihood = -175770.3194755039, backtracks = 1, tol = 0.0003715908754639509
Iteration 545: loglikelihood = -175769.65785845442, backtracks = 1, tol = 0.00037095379223454737
Iteration 546: loglikelihood = -175768.99856026476, backtracks = 1, tol = 0.00037031821815669314
Iteration 547: loglikelihood = -175768.3415720088, backtracks = 1, tol = 0.0003696841488809004
Iteration 548: loglikelihood = -175767.68688479636, backtracks = 1, tol = 0.00036905158007296694
Iteration 549: loglikelihood = -175767.03448977304, backtracks = 1, tol = 0.0003684205074146717
Iteration 550: loglikelihood = -175766.38437811568, backtracks = 1, tol = 0.0003677909266026748
Iteration 551: loglikelihood = -175765.73654103678, backtracks = 1, tol = 0.00036716283334949334
Iteration 552: loglikelihood = -175765.09096978512, backtracks = 1, tol = 0.00036653622338268154
Iteration 553: loglikelihood = -175764.44765564002, backtracks = 1, tol = 0.0003659110924451684
Iteration 554: loglikelihood = -175763.80658991792, backtracks = 1, tol = 0.0003652874362949978
Iteration 555: loglikelihood = -175763.16776396584, backtracks = 1, tol = 0.00036466525070534724
Iteration 556: loglikelihood = -175762.5311691665, backtracks = 1, tol = 0.00036404453146438856
Iteration 557: loglikelihood = -175761.89679693518, backtracks = 1, tol = 0.000363425274375347
Iteration 558: loglikelihood = -175761.264638722, backtracks = 1, tol = 0.0003628074752563227
Iteration 559: loglikelihood = -175760.63468600728, backtracks = 1, tol = 0.00036219112994027137
Iteration 560: loglikelihood = -175760.0069303076, backtracks = 1, tol = 0.0003615762342748655
Iteration 561: loglikelihood = -175759.3813631705, backtracks = 1, tol = 0.0003609627841225956
Iteration 562: loglikelihood = -175758.75797617802, backtracks = 1, tol = 0.0003603507753605524
Iteration 563: loglikelihood = -175758.13676094235, backtracks = 1, tol = 0.00035974020388032993
Iteration 564: loglikelihood = -175757.5177091113, backtracks = 1, tol = 0.0003591310655882458
Iteration 565: loglikelihood = -175756.90081236162, backtracks = 1, tol = 0.0003585233564048073
Iteration 566: loglikelihood = -175756.28606240667, backtracks = 1, tol = 0.0003579170722651713
Iteration 567: loglikelihood = -175755.67345098843, backtracks = 1, tol = 0.0003573122091187303
Iteration 568: loglikelihood = -175755.06296988257, backtracks = 1, tol = 0.0003567087629290158
Iteration 569: loglikelihood = -175754.45461089665, backtracks = 1, tol = 0.0003561067296740012
Iteration 570: loglikelihood = -175753.84836586885, backtracks = 1, tol = 0.00035550610534556843
Iteration 571: loglikelihood = -175753.24422667216, backtracks = 1, tol = 0.00035490688594989043
Iteration 572: loglikelihood = -175752.64218520693, backtracks = 1, tol = 0.00035430906750701845
Iteration 573: loglikelihood = -175752.04223340808, backtracks = 1, tol = 0.00035371264605106595
Iteration 574: loglikelihood = -175751.44436323992, backtracks = 1, tol = 0.0003531176176299557
Iteration 575: loglikelihood = -175750.84856669905, backtracks = 1, tol = 0.000352523978305485
Iteration 576: loglikelihood = -175750.25483581453, backtracks = 1, tol = 0.00035193172415319253
Iteration 577: loglikelihood = -175749.6631626436, backtracks = 1, tol = 0.00035134085126254326
